path,class,label
prepared_liveness_data\raw\spoof\kaggle_18_frame45.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_67_frame35.jpg,real,1
prepared_liveness_data\raw\real\kaggle_21_frame295.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_68_frame15.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_72_frame360.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_53_frame320.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_78_frame220.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame130.jpg,real,1
prepared_liveness_data\raw\real\kaggle_72_frame35.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_59_frame160.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_71_frame175.jpg,real,1
prepared_liveness_data\raw\real\kaggle_11_frame230.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_3_frame190.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_63_frame205.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_35_frame440.jpg,real,1
prepared_liveness_data\raw\real\kaggle_31_frame220.jpg,real,1
prepared_liveness_data\raw\real\kaggle_68_frame125.jpg,real,1
prepared_liveness_data\raw\real\kaggle_66_frame135.jpg,real,1
prepared_liveness_data\raw\real\kaggle_28_frame375.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_50_frame245.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_65_frame115.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_15_frame270.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_40_frame5.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_68_frame5.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame290.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_35_frame330.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_64_frame210.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_75_frame425.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_59_frame125.jpg,real,1
prepared_liveness_data\raw\real\kaggle_55_frame180.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_18_frame170.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_10_frame415.jpg,real,1
prepared_liveness_data\raw\real\kaggle_47_frame350.jpg,real,1
prepared_liveness_data\raw\real\kaggle_10_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_24_frame85.jpg,real,1
prepared_liveness_data\raw\real\kaggle_5_frame250.jpg,real,1
prepared_liveness_data\raw\real\kaggle_19_frame30.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_24_frame180.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_70_frame240.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_19_frame225.jpg,real,1
prepared_liveness_data\raw\real\kaggle_28_frame20.jpg,real,1
prepared_liveness_data\raw\real\kaggle_15_frame375.jpg,real,1
prepared_liveness_data\raw\real\kaggle_53_frame145.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_48_frame255.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_6_frame230.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame70.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_34_frame70.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_70_frame420.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_28_frame30.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_57_frame90.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_5_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_62_frame355.jpg,real,1
prepared_liveness_data\raw\real\kaggle_44_frame140.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_77_frame145.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_13_frame275.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_47_frame405.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_51_frame210.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame510.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_62_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_72_frame285.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_58_frame410.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_47_frame110.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_33_frame215.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_51_frame35.jpg,real,1
prepared_liveness_data\raw\real\kaggle_71_frame205.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_49_frame30.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_16_frame335.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_5_frame320.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_41_frame220.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_68_frame175.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_72_frame195.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_54_frame145.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_7_frame205.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame120.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame395.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_20_frame60.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_35_frame405.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_13_frame190.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_25_frame5.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame555.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_2_frame400.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_49_frame570.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_5_frame345.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_6_frame120.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_28_frame430.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame285.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_58_frame165.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_72_frame100.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_11_frame485.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_9_frame115.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_25_frame0.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame140.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_25_frame315.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_5_frame230.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_61_frame10.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_47_frame15.jpg,real,1
prepared_liveness_data\raw\real\kaggle_28_frame365.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_70_frame295.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_74_frame310.jpg,real,1
prepared_liveness_data\raw\real\kaggle_1_frame100.jpg,real,1
prepared_liveness_data\raw\real\kaggle_73_frame205.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_1_frame325.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_42_frame100.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_5_frame200.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame95.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_10_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_72_frame235.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_5_frame140.jpg,real,1
prepared_liveness_data\raw\real\kaggle_68_frame350.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_67_frame80.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_58_frame295.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_34_frame35.jpg,real,1
prepared_liveness_data\raw\real\kaggle_26_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_38_frame35.jpg,real,1
prepared_liveness_data\raw\real\kaggle_43_frame80.jpg,real,1
prepared_liveness_data\raw\real\kaggle_43_frame85.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_37_frame95.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_30_frame245.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_59_frame205.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_13_frame60.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_2_frame15.jpg,real,1
prepared_liveness_data\raw\real\kaggle_7_frame210.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame675.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame465.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_30_frame130.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_68_frame370.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_0_frame125.jpg,real,1
prepared_liveness_data\raw\real\kaggle_15_frame40.jpg,real,1
prepared_liveness_data\raw\real\kaggle_26_frame40.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_70_frame405.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_57_frame230.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_77_frame295.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_68_frame180.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame400.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame90.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_43_frame290.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_18_frame360.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_52_frame210.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_64_frame315.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_74_frame335.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame475.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_76_frame5.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_33_frame200.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_22_frame100.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_32_frame75.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_15_frame50.jpg,real,1
prepared_liveness_data\raw\real\kaggle_5_frame5.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_48_frame125.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_36_frame225.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame245.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame310.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_75_frame90.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_30_frame570.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_44_frame200.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame360.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_77_frame135.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_78_frame210.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame365.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame240.jpg,real,1
prepared_liveness_data\raw\real\kaggle_48_frame25.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame685.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_11_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_23_frame115.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_54_frame130.jpg,real,1
prepared_liveness_data\raw\real\kaggle_71_frame120.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_49_frame765.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame295.jpg,real,1
prepared_liveness_data\raw\real\kaggle_32_frame55.jpg,real,1
prepared_liveness_data\raw\real\kaggle_67_frame325.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_8_frame160.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_37_frame225.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_9_frame320.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_51_frame305.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_28_frame15.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_74_frame405.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_6_frame180.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_71_frame200.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_64_frame265.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_21_frame30.jpg,real,1
prepared_liveness_data\raw\real\kaggle_6_frame130.jpg,real,1
prepared_liveness_data\raw\real\kaggle_13_frame290.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_29_frame205.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame110.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame405.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_54_frame130.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_21_frame250.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_27_frame0.jpg,real,1
prepared_liveness_data\raw\real\kaggle_10_frame360.jpg,real,1
prepared_liveness_data\raw\real\kaggle_17_frame75.jpg,real,1
prepared_liveness_data\raw\real\kaggle_35_frame285.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_7_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_25_frame395.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_37_frame135.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_55_frame90.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_28_frame310.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_74_frame415.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame315.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_65_frame60.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame265.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_74_frame190.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_4_frame245.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_59_frame230.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_79_frame15.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame450.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_35_frame220.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_2_frame235.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame75.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_3_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_47_frame260.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_36_frame45.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_0_frame100.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_66_frame15.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_33_frame70.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_60_frame200.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_73_frame150.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_19_frame320.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_55_frame310.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame230.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_76_frame170.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_66_frame240.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_79_frame295.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_33_frame25.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_57_frame270.jpg,real,1
prepared_liveness_data\raw\real\kaggle_8_frame110.jpg,real,1
prepared_liveness_data\raw\real\kaggle_64_frame35.jpg,real,1
prepared_liveness_data\raw\real\kaggle_72_frame125.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_54_frame195.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_76_frame290.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_65_frame355.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_79_frame45.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_0_frame45.jpg,real,1
prepared_liveness_data\raw\real\kaggle_77_frame0.jpg,real,1
prepared_liveness_data\raw\real\kaggle_73_frame240.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame325.jpg,real,1
prepared_liveness_data\raw\real\kaggle_10_frame190.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_29_frame125.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_34_frame235.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_2_frame95.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_76_frame40.jpg,real,1
prepared_liveness_data\raw\real\kaggle_62_frame335.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_2_frame315.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_19_frame295.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_6_frame150.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_54_frame175.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_21_frame230.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_31_frame185.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_25_frame295.jpg,real,1
prepared_liveness_data\raw\real\kaggle_30_frame75.jpg,real,1
prepared_liveness_data\raw\real\kaggle_0_frame155.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame400.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame655.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_0_frame345.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame295.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame265.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame480.jpg,real,1
prepared_liveness_data\raw\real\kaggle_18_frame165.jpg,real,1
prepared_liveness_data\raw\real\kaggle_23_frame160.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame230.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_28_frame200.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame390.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_16_frame410.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_39_frame250.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame175.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_37_frame70.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_35_frame415.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_72_frame25.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_43_frame30.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame285.jpg,real,1
prepared_liveness_data\raw\real\kaggle_16_frame105.jpg,real,1
prepared_liveness_data\raw\real\kaggle_37_frame240.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_53_frame315.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_73_frame140.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame20.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_1_frame240.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_16_frame130.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_77_frame265.jpg,real,1
prepared_liveness_data\raw\real\kaggle_47_frame380.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_25_frame75.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_10_frame435.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_15_frame210.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_49_frame160.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_28_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_57_frame265.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_7_frame270.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame205.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_73_frame285.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_61_frame445.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_40_frame100.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_21_frame90.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame380.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame285.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_42_frame55.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_39_frame210.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame0.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_13_frame200.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_1_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_1_frame90.jpg,real,1
prepared_liveness_data\raw\real\kaggle_5_frame255.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame560.jpg,real,1
prepared_liveness_data\raw\real\kaggle_62_frame125.jpg,real,1
prepared_liveness_data\raw\real\kaggle_0_frame195.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_4_frame250.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_15_frame375.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_46_frame245.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_53_frame235.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_66_frame230.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_75_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_12_frame365.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_28_frame225.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_28_frame295.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_77_frame35.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_20_frame75.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_49_frame110.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_30_frame400.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_57_frame100.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame425.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_28_frame420.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_44_frame125.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_64_frame15.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_31_frame150.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_60_frame100.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_0_frame180.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_72_frame405.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_67_frame245.jpg,real,1
prepared_liveness_data\raw\real\kaggle_8_frame200.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_0_frame110.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_15_frame170.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_74_frame325.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame190.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_24_frame35.jpg,real,1
prepared_liveness_data\raw\real\kaggle_44_frame35.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_18_frame90.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_62_frame20.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_25_frame440.jpg,spoof,0
